year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season
2013,2,1,32,2013-32,-31.405,-10.771,,-30.240,DJF
2013,2,2,33,2013-33,-31.355,-10.764,,-30.190,DJF
2013,2,3,34,2013-34,-31.720,-10.818,,-30.550,DJF
2013,2,4,35,2013-35,-32.683,-10.962,,-31.500,DJF
2013,2,5,36,2013-36,-34.000,-11.159,,-32.800,DJF
2013,2,6,37,2013-37,-35.805,-11.428,,-34.580,DJF
2013,2,7,38,2013-38,-29.054,-10.420,,-27.920,DJF
2013,2,8,39,2013-39,-23.590,-9.604,,-22.530,DJF
2013,2,9,40,2013-40,-23.286,-9.558,,-22.230,DJF
2013,2,10,41,2013-41,-23.823,-9.639,,-22.760,DJF
2013,2,11,42,2013-42,-18.228,-8.803,,-17.240,DJF
2013,2,12,43,2013-43,-13.059,-8.030,,-12.140,DJF
2013,2,13,44,2013-44,-21.462,-9.286,,-20.430,DJF
2013,2,14,45,2013-45,-26.033,-9.969,,-24.940,DJF
2013,2,15,46,2013-46,-28.861,-10.391,,-27.730,DJF
2013,2,16,47,2013-47,-23.317,-9.563,,-22.260,DJF
2013,2,17,48,2013-48,-23.063,-9.525,,-22.010,DJF
2013,2,18,49,2013-49,-30.888,-10.694,,-29.730,DJF
2013,2,19,50,2013-50,-32.693,-10.963,,-31.510,DJF
2013,2,20,51,2013-51,-25.739,-9.925,,-24.650,DJF
2013,2,21,52,2013-52,-19.982,-9.065,,-18.970,DJF
2013,2,22,53,2013-53,-17.691,-8.722,,-16.710,DJF
2013,2,23,54,2013-54,-14.447,-8.238,,-13.510,DJF
2013,2,24,55,2013-55,-13.717,-8.129,,-12.790,DJF
2013,2,25,56,2013-56,-11.011,-7.725,,-10.120,DJF
2013,2,26,57,2013-57,-18.117,-8.786,,-17.130,DJF
2013,2,27,58,2013-58,-24.087,-9.678,,-23.020,DJF
2013,2,28,59,2013-59,-22.648,-9.463,,-21.600,DJF
2013,3,1,60,2013-60,-16.747,-7.742,,-15.110,MAM
2013,3,2,61,2013-61,-19.007,-8.121,,-17.510,MAM
2013,3,3,62,2013-62,-22.677,-8.737,,-20.230,MAM
2013,3,4,63,2013-63,-23.123,-8.812,,-22.910,MAM
2013,3,5,64,2013-64,-20.792,-8.421,,-18.690,MAM
2013,3,6,65,2013-65,-14.815,-7.418,,-11.890,MAM
2013,3,7,66,2013-66,-23.065,-8.802,,-22.830,MAM
2013,3,8,67,2013-67,-24.177,-8.989,,-22.973,MAM
2013,3,9,68,2013-68,-18.883,-8.100,,-19.910,MAM
2013,3,10,69,2013-69,-27.373,-9.525,,-26.700,MAM
2013,3,11,70,2013-70,-19.452,-8.196,,-20.700,MAM
2013,3,12,71,2013-71,-24.775,-9.089,,-24.000,MAM
2013,3,13,72,2013-72,-21.123,-8.476,,-21.000,MAM
2013,3,14,73,2013-73,-25.625,-9.232,,-24.510,MAM
2013,3,15,74,2013-74,-29.665,-9.909,,-28.820,MAM
2013,3,16,75,2013-75,-24.660,-9.070,,-24.370,MAM
2013,3,17,76,2013-76,-22.637,-8.730,,-21.630,MAM
2013,3,18,77,2013-77,-23.528,-8.880,,-20.982,MAM
2013,3,19,78,2013-78,-18.062,-7.963,,-18.850,MAM
2013,3,20,79,2013-79,-15.363,-7.510,,-15.500,MAM
2013,3,21,80,2013-80,-16.068,-7.628,,-17.040,MAM
2013,3,22,81,2013-81,-15.140,-7.472,,-16.270,MAM
2013,3,23,82,2013-82,-8.272,-6.320,,-9.360,MAM
2013,3,24,83,2013-83,-9.559,-6.536,,-10.120,MAM
2013,3,25,84,2013-84,-8.003,-6.275,,-8.610,MAM
2013,3,26,85,2013-85,-11.288,-6.826,,-10.040,MAM
2013,3,27,86,2013-86,-13.150,-7.138,,-13.870,MAM
2013,3,28,87,2013-87,-7.265,-6.151,,-8.370,MAM
2013,3,29,88,2013-88,-9.032,-6.447,,-9.330,MAM
2013,3,30,89,2013-89,-14.850,-7.424,,-14.581,MAM
2013,3,31,90,2013-90,-16.760,-7.744,,-16.482,MAM
2013,4,1,91,2013-91,-16.780,-5.413,,-16.532,MAM
2013,4,2,92,2013-92,-12.369,-4.465,,-10.469,MAM
2013,4,3,93,2013-93,-12.608,-4.517,,-12.928,MAM
2013,4,4,94,2013-94,-19.815,-6.065,,-19.907,MAM
2013,4,5,95,2013-95,-19.903,-6.084,,-20.405,MAM
2013,4,6,96,2013-96,-19.378,-5.971,,-18.872,MAM
2013,4,7,97,2013-97,-15.932,-5.231,,-15.556,MAM
2013,4,8,98,2013-98,-12.713,-4.539,,-12.779,MAM
2013,4,9,99,2013-99,-10.860,-4.141,,-10.718,MAM
2013,4,10,100,2013-100,-13.892,-4.792,,-12.191,MAM
2013,4,11,101,2013-101,-12.206,-4.430,,-10.940,MAM
2013,4,12,102,2013-102,-9.742,-3.901,,-9.320,MAM
2013,4,13,103,2013-103,-10.262,-4.012,,-9.870,MAM
2013,4,14,104,2013-104,-12.164,-4.421,,-11.360,MAM
2013,4,15,105,2013-105,-12.110,-4.410,,-11.760,MAM
2013,4,16,106,2013-106,-10.411,-4.045,,-11.620,MAM
2013,4,17,107,2013-107,-12.862,-4.571,,-13.550,MAM
2013,4,18,108,2013-108,-15.752,-5.192,,-16.960,MAM
2013,4,19,109,2013-109,-14.878,-5.004,,-16.210,MAM
2013,4,20,110,2013-110,-13.526,-4.714,,-11.913,MAM
2013,4,21,111,2013-111,-11.938,-4.373,,-12.102,MAM
2013,4,22,112,2013-112,-8.737,-3.685,,-7.612,MAM
2013,4,23,113,2013-113,-8.529,-3.640,,-7.552,MAM
2013,4,24,114,2013-114,-13.280,-4.661,,-12.978,MAM
2013,4,25,115,2013-115,-5.552,-3.001,,-3.623,MAM
2013,4,26,116,2013-116,-3.648,-2.592,,-3.406,MAM
2013,4,27,117,2013-117,-8.861,-3.712,,-8.956,MAM
2013,4,28,118,2013-118,-2.182,-2.277,,-2.353,MAM
2013,4,29,119,2013-119,-8.387,-3.610,,-6.696,MAM
2013,4,30,120,2013-120,-13.010,-4.603,,-13.077,MAM
2013,5,1,121,2013-121,-12.277,-3.327,,-12.450,MAM
2013,5,2,122,2013-122,-9.891,-2.633,,-9.523,MAM
2013,5,3,123,2013-123,-0.480,0.102,,1.813,MAM
2013,5,4,124,2013-124,0.526,0.395,,0.958,MAM
2013,5,5,125,2013-125,1.696,0.735,,2.639,MAM
2013,5,6,126,2013-126,-4.984,-1.207,,-4.849,MAM
2013,5,7,127,2013-127,-4.342,-1.020,,-4.353,MAM
2013,5,8,128,2013-128,-10.379,-2.775,,-10.121,MAM
2013,5,9,129,2013-129,-7.084,-1.817,,-5.223,MAM
2013,5,10,130,2013-130,-2.662,-0.532,,-1.227,MAM
2013,5,11,131,2013-131,-5.931,-1.482,,-5.631,MAM
2013,5,12,132,2013-132,0.369,0.349,,0.558,MAM
2013,5,13,133,2013-133,1.997,0.822,,3.024,MAM
2013,5,14,134,2013-134,2.638,1.009,,3.516,MAM
2013,5,15,135,2013-135,1.642,0.719,,1.647,MAM
2013,5,16,136,2013-136,1.656,0.723,,1.770,MAM
2013,5,17,137,2013-137,7.835,2.520,,7.383,MAM
2013,5,18,138,2013-138,2.960,1.102,,2.881,MAM
2013,5,19,139,2013-139,5.168,1.744,,7.449,MAM
2013,5,20,140,2013-140,12.860,3.980,,11.473,MAM
2013,5,21,141,2013-141,0.653,0.432,,0.336,MAM
2013,5,22,142,2013-142,-0.469,0.106,,-1.375,MAM
2013,5,23,143,2013-143,1.094,0.560,,1.187,MAM
2013,5,24,144,2013-144,-0.333,0.145,,-0.820,MAM
2013,5,25,145,2013-145,5.360,1.800,,7.418,MAM
2013,5,26,146,2013-146,12.388,3.843,,14.868,MAM
2013,5,27,147,2013-147,5.050,1.710,,3.956,MAM
2013,5,28,148,2013-148,3.362,1.219,,3.052,MAM
2013,5,29,149,2013-149,2.844,1.069,,2.568,MAM
2013,5,30,150,2013-150,3.185,1.168,,2.243,MAM
2013,5,31,151,2013-151,-0.853,-0.006,,-0.182,MAM
2013,6,1,152,2013-152,-1.702,-1.828,,-1.101,JJA
2013,6,2,153,2013-153,3.162,3.442,,5.553,JJA
2013,6,3,154,2013-154,2.120,2.313,,2.567,JJA
2013,6,4,155,2013-155,3.979,4.328,,6.373,JJA
2013,6,5,156,2013-156,15.174,16.459,,17.098,JJA
2013,6,6,157,2013-157,17.625,19.114,,21.578,JJA
2013,6,7,158,2013-158,12.544,13.609,,15.764,JJA
2013,6,8,159,2013-159,8.141,8.838,,9.512,JJA
2013,6,9,160,2013-160,8.340,9.053,,10.388,JJA
2013,6,10,161,2013-161,9.184,9.968,,9.631,JJA
2013,6,11,162,2013-162,7.673,8.330,,8.018,JJA
2013,6,12,163,2013-163,7.593,8.244,,4.779,JJA
2013,6,13,164,2013-164,14.142,15.340,,14.529,JJA
2013,6,14,165,2013-165,11.550,12.532,,13.544,JJA
2013,6,15,166,2013-166,7.066,7.673,,8.884,JJA
2013,6,16,167,2013-167,10.244,11.116,,10.786,JJA
2013,6,17,168,2013-168,14.083,15.276,,15.684,JJA
2013,6,18,169,2013-169,14.660,15.902,,14.440,JJA
2013,6,19,170,2013-170,5.184,5.633,,5.346,JJA
2013,6,20,171,2013-171,14.227,15.432,,14.579,JJA
2013,6,21,172,2013-172,17.613,19.101,,18.322,JJA
2013,6,22,173,2013-173,20.790,22.544,,21.369,JJA
2013,6,23,174,2013-174,17.695,19.190,,18.322,JJA
2013,6,24,175,2013-175,6.738,7.317,,8.377,JJA
2013,6,25,176,2013-176,7.352,7.983,,9.731,JJA
2013,6,26,177,2013-177,11.613,12.600,,13.713,JJA
2013,6,27,178,2013-178,8.427,9.147,,8.616,JJA
2013,6,28,179,2013-179,10.479,11.371,,10.049,JJA
2013,6,29,180,2013-180,12.863,13.954,,11.333,JJA
2013,6,30,181,2013-181,18.923,20.521,,20.104,JJA
2013,7,1,182,2013-182,21.665,21.307,,21.627,JJA
2013,7,2,183,2013-183,13.313,13.507,,13.100,JJA
2013,7,3,184,2013-184,21.897,21.523,,21.568,JJA
2013,7,4,185,2013-185,12.562,12.805,,11.752,JJA
2013,7,5,186,2013-186,10.901,11.254,,10.656,JJA
2013,7,6,187,2013-187,13.660,13.831,,13.653,JJA
2013,7,7,188,2013-188,13.355,13.546,,14.519,JJA
2013,7,8,189,2013-189,9.576,10.017,,10.348,JJA
2013,7,9,190,2013-190,9.455,9.904,,10.338,JJA
2013,7,10,191,2013-191,15.273,15.337,,14.569,JJA
2013,7,11,192,2013-192,14.625,14.732,,13.474,JJA
2013,7,12,193,2013-193,13.487,13.669,,10.985,JJA
2013,7,13,194,2013-194,12.855,13.079,,12.219,JJA
2013,7,14,195,2013-195,13.763,13.927,,13.763,JJA
2013,7,15,196,2013-196,17.897,17.788,,17.277,JJA
2013,7,16,197,2013-197,11.183,11.518,,11.473,JJA
2013,7,17,198,2013-198,11.943,12.227,,12.717,JJA
2013,7,18,199,2013-199,11.485,11.800,,11.622,JJA
2013,7,19,200,2013-200,9.932,10.349,,10.049,JJA
2013,7,20,201,2013-201,15.243,15.309,,14.549,JJA
2013,7,21,202,2013-202,16.377,16.368,,17.147,JJA
2013,7,22,203,2013-203,14.598,14.707,,14.778,JJA
2013,7,23,204,2013-204,13.023,13.236,,13.086,JJA
2013,7,24,205,2013-205,11.299,11.626,,12.896,JJA
2013,7,25,206,2013-206,13.393,13.581,,13.424,JJA
2013,7,26,207,2013-207,17.868,17.761,,18.113,JJA
2013,7,27,208,2013-208,19.698,19.470,,18.860,JJA
2013,7,28,209,2013-209,19.662,19.436,,20.731,JJA
2013,7,29,210,2013-210,19.858,19.619,,19.497,JJA
2013,7,30,211,2013-211,15.788,15.818,,14.788,JJA
2013,7,31,212,2013-212,11.195,11.529,,11.323,JJA
2013,8,1,213,2013-213,9.245,8.805,,9.522,JJA
2013,8,2,214,2013-214,10.305,9.808,,11.005,JJA
2013,8,3,215,2013-215,12.700,12.072,,12.886,JJA
2013,8,4,216,2013-216,12.497,11.880,,12.558,JJA
2013,8,5,217,2013-217,8.762,8.349,,9.930,JJA
2013,8,6,218,2013-218,7.004,6.686,,7.779,JJA
2013,8,7,219,2013-219,8.657,8.249,,8.884,JJA
2013,8,8,220,2013-220,9.920,9.444,,10.159,JJA
2013,8,9,221,2013-221,13.666,12.986,,12.518,JJA
2013,8,10,222,2013-222,11.945,11.358,,11.752,JJA
2013,8,11,223,2013-223,10.651,10.135,,10.587,JJA
2013,8,12,224,2013-224,13.952,13.256,,13.454,JJA
2013,8,13,225,2013-225,19.353,18.363,,18.989,JJA
2013,8,14,226,2013-226,15.130,14.370,,15.176,JJA
2013,8,15,227,2013-227,17.500,16.611,,18.243,JJA
2013,8,16,228,2013-228,19.168,18.188,,19.168,JJA
2013,8,17,229,2013-229,11.295,10.744,,11.094,JJA
2013,8,18,230,2013-230,9.495,9.042,,10.418,JJA
2013,8,19,231,2013-231,13.147,12.495,,13.534,JJA
2013,8,20,232,2013-232,17.170,16.299,,16.769,JJA
2013,8,21,233,2013-233,10.189,9.698,,10.925,JJA
2013,8,22,234,2013-234,14.565,13.836,,15.107,JJA
2013,8,23,235,2013-235,16.632,15.790,,16.261,JJA
2013,8,24,236,2013-236,13.040,12.394,,13.544,JJA
2013,8,25,237,2013-237,11.925,11.339,,12.369,JJA
2013,8,26,238,2013-238,8.929,8.507,,9.083,JJA
2013,8,27,239,2013-239,7.429,7.088,,7.889,JJA
2013,8,28,240,2013-240,11.632,11.062,,12.050,JJA
2013,8,29,241,2013-241,8.048,7.674,,8.556,JJA
2013,8,30,242,2013-242,8.171,7.790,,8.526,JJA
2013,8,31,243,2013-243,10.179,9.689,,10.945,JJA
2013,9,1,244,2013-244,14.460,12.691,,15.714,SON
2013,9,2,245,2013-245,16.467,14.495,,15.216,SON
2013,9,3,246,2013-246,6.102,5.178,,7.590,SON
2013,9,4,247,2013-247,6.890,5.887,,6.883,SON
2013,9,5,248,2013-248,14.970,13.150,,13.872,SON
2013,9,6,249,2013-249,12.030,10.507,,11.622,SON
2013,9,7,250,2013-250,10.375,9.019,,10.348,SON
2013,9,8,251,2013-251,10.707,9.318,,10.866,SON
2013,9,9,252,2013-252,5.350,4.502,,6.332,SON
2013,9,10,253,2013-253,4.769,3.980,,5.392,SON
2013,9,11,254,2013-254,5.592,4.720,,6.236,SON
2013,9,12,255,2013-255,6.672,5.691,,7.261,SON
2013,9,13,256,2013-256,12.993,11.373,,12.847,SON
2013,9,14,257,2013-257,2.765,2.179,,4.647,SON
2013,9,15,258,2013-258,6.769,5.778,,8.665,SON
2013,9,16,259,2013-259,13.627,11.942,,14.310,SON
2013,9,17,260,2013-260,4.689,3.908,,5.372,SON
2013,9,18,261,2013-261,3.272,2.634,,3.596,SON
2013,9,19,262,2013-262,2.366,1.820,,2.998,SON
2013,9,20,263,2013-263,1.667,1.192,,3.290,SON
2013,9,21,264,2013-264,3.842,3.147,,5.243,SON
2013,9,22,265,2013-265,7.786,6.692,,8.506,SON
2013,9,23,266,2013-266,9.697,8.410,,12.458,SON
2013,9,24,267,2013-267,12.607,11.026,,13.026,SON
2013,9,25,268,2013-268,11.288,9.840,,11.831,SON
2013,9,26,269,2013-269,6.885,5.882,,7.323,SON
2013,9,27,270,2013-270,10.837,9.435,,10.547,SON
2013,9,28,271,2013-271,6.313,5.368,,6.596,SON
2013,9,29,272,2013-272,4.979,4.169,,5.396,SON
2013,9,30,273,2013-273,4.986,4.175,,5.230,SON
2013,10,1,274,2013-274,2.824,1.401,,3.564,SON
2013,10,2,275,2013-275,0.327,-0.023,,1.551,SON
2013,10,3,276,2013-276,0.365,-0.001,,1.678,SON
2013,10,4,277,2013-277,-1.953,-1.323,,-0.572,SON
2013,10,5,278,2013-278,-0.209,-0.328,,0.455,SON
2013,10,6,279,2013-279,1.836,0.838,,2.708,SON
2013,10,7,280,2013-280,3.018,1.512,,4.206,SON
2013,10,8,281,2013-281,1.031,0.379,,2.322,SON
2013,10,9,282,2013-282,1.958,0.907,,2.516,SON
2013,10,10,283,2013-283,4.682,2.461,,5.434,SON
2013,10,11,284,2013-284,4.522,2.370,,4.929,SON
2013,10,12,285,2013-285,4.556,2.389,,4.684,SON
2013,10,13,286,2013-286,0.195,-0.098,,1.184,SON
2013,10,14,287,2013-287,-1.029,-0.796,,0.614,SON
2013,10,15,288,2013-288,-0.042,-0.233,,0.693,SON
2013,10,16,289,2013-289,0.955,0.335,,2.293,SON
2013,10,17,290,2013-290,-0.452,-0.467,,0.261,SON
2013,10,18,291,2013-291,-2.400,-1.578,,-0.830,SON
2013,10,19,292,2013-292,-3.040,-1.943,,-2.429,SON
2013,10,20,293,2013-293,-3.016,-1.929,,-2.003,SON
2013,10,21,294,2013-294,-3.744,-2.344,,-2.114,SON
2013,10,22,295,2013-295,-1.713,-1.186,,-0.896,SON
2013,10,23,296,2013-296,-4.156,-2.579,,-2.580,SON
2013,10,24,297,2013-297,-3.622,-2.275,,-2.890,SON
2013,10,25,298,2013-298,-1.992,-1.345,,-0.830,SON
2013,10,26,299,2013-299,-5.317,-3.242,,-3.411,SON
2013,10,27,300,2013-300,-7.968,-4.753,,-5.843,SON
2013,10,28,301,2013-301,-8.288,-4.936,,-6.408,SON
2013,10,29,302,2013-302,-8.125,-4.843,,-6.547,SON
2013,10,30,303,2013-303,-3.002,-1.921,,-3.482,SON
2013,10,31,304,2013-304,-0.834,-0.685,,0.122,SON
2013,11,1,305,2013-305,-4.830,-2.224,,-3.253,SON
2013,11,2,306,2013-306,-9.053,-3.492,,-7.220,SON
2013,11,3,307,2013-307,-8.556,-3.343,,-7.000,SON
2013,11,4,308,2013-308,-2.262,-1.452,,-2.303,SON
2013,11,5,309,2013-309,0.158,-0.725,,0.292,SON
2013,11,6,310,2013-310,-6.947,-2.860,,-5.060,SON
2013,11,7,311,2013-311,-10.447,-3.911,,-7.840,SON
2013,11,8,312,2013-312,-10.965,-4.067,,-8.690,SON
2013,11,9,313,2013-313,-10.733,-3.997,,-7.570,SON
2013,11,10,314,2013-314,-13.345,-4.782,,-11.070,SON
2013,11,11,315,2013-315,-18.803,-6.421,,-17.340,SON
2013,11,12,316,2013-316,-11.658,-4.275,,-10.630,SON
2013,11,13,317,2013-317,-6.154,-2.621,,-5.587,SON
2013,11,14,318,2013-318,-15.902,-5.550,,-13.290,SON
2013,11,15,319,2013-319,-9.517,-3.632,,-8.950,SON
2013,11,16,320,2013-320,-10.437,-3.908,,-8.880,SON
2013,11,17,321,2013-321,-23.947,-7.967,,-19.780,SON
2013,11,18,322,2013-322,-23.635,-7.873,,-21.330,SON
2013,11,19,323,2013-323,-19.638,-6.672,,-18.533,SON
2013,11,20,324,2013-324,-16.370,-5.691,,-14.670,SON
2013,11,21,325,2013-325,-26.700,-8.794,,-23.511,SON
2013,11,22,326,2013-326,-26.162,-8.632,,-22.675,SON
2013,11,23,327,2013-327,-28.380,-9.299,,-24.875,SON
2013,11,24,328,2013-328,-17.460,-6.018,,-17.358,SON
2013,11,25,329,2013-329,-8.912,-3.450,,-8.209,SON
2013,11,26,330,2013-330,-24.275,-8.065,,-21.241,SON
2013,11,27,331,2013-331,-26.170,-8.635,,-24.695,SON
2013,11,28,332,2013-332,-24.890,-8.250,,-22.286,SON
2013,11,29,333,2013-333,-28.815,-9.429,,-26.786,SON
2013,11,30,334,2013-334,-28.263,-9.263,,-25.880,SON
2013,12,1,335,2013-335,-24.067,-8.646,,-23.023,DJF
2013,12,2,336,2013-336,-24.972,-8.895,,-21.510,DJF
2013,12,3,337,2013-337,-31.213,-10.612,,-29.036,DJF
2013,12,4,338,2013-338,-29.365,-10.103,,-30.559,DJF
2013,12,5,339,2013-339,-14.043,-5.888,,-14.581,DJF
2013,12,6,340,2013-340,-21.577,-7.961,,-19.887,DJF
2013,12,7,341,2013-341,-25.727,-9.102,,-24.247,DJF
2013,12,8,342,2013-342,-28.643,-9.905,,-26.418,DJF
2013,12,9,343,2013-343,-32.153,-10.870,,-29.335,DJF
2013,12,10,344,2013-344,-29.388,-10.110,,-25.153,DJF
2013,12,11,345,2013-345,-28.955,-9.990,,-25.442,DJF
2013,12,12,346,2013-346,-30.128,-10.313,,-26.527,DJF
2013,12,13,347,2013-347,-27.402,-9.563,,-23.809,DJF
2013,12,14,348,2013-348,-32.218,-10.888,,-28.727,DJF
2013,12,15,349,2013-349,-32.213,-10.887,,-30.918,DJF
2013,12,16,350,2013-350,-24.952,-8.889,,-25.024,DJF
2013,12,17,351,2013-351,-23.723,-8.551,,-20.863,DJF
2013,12,18,352,2013-352,-28.798,-9.947,,-24.895,DJF
2013,12,19,353,2013-353,-31.885,-10.796,,-29.902,DJF
2013,12,20,354,2013-354,-33.747,-11.309,,-30.997,DJF
2013,12,21,355,2013-355,-34.022,-11.384,,-32.222,DJF
2013,12,22,356,2013-356,-32.597,-10.992,,-30.828,DJF
2013,12,23,357,2013-357,-26.855,-9.413,,-26.179,DJF
2013,12,24,358,2013-358,-20.610,-7.695,,-17.985,DJF
2013,12,25,359,2013-359,-29.275,-10.078,,-25.970,DJF
2013,12,26,360,2013-360,-32.098,-10.855,,-30.251,DJF
2013,12,27,361,2013-361,-33.323,-11.192,,-30.559,DJF
2013,12,28,362,2013-362,-33.905,-11.352,,-31.923,DJF
2013,12,29,363,2013-363,-33.423,-11.219,,-30.440,DJF
2013,12,30,364,2013-364,-33.940,-11.362,,-30.609,DJF
2013,12,31,365,2013-365,-35.573,-11.811,,-32.401,DJF
2014,1,1,1,2015-1,-28.185,-10.126,-4.404,-26.510,DJF
2014,1,2,2,2014-2,-35.507,-11.415,,-33.665,DJF
2014,1,3,3,2014-3,-25.897,-9.723,,-25.980,DJF
2014,1,4,4,2014-4,-25.468,-9.648,,-23.551,DJF
2014,1,5,5,2014-5,-21.865,-9.014,,-20.305,DJF
2014,1,6,6,2014-6,-22.090,-9.053,,-21.181,DJF
2014,1,7,7,2014-7,-29.257,-10.315,,-27.373,DJF
2014,1,8,8,2014-8,-27.372,-9.983,,-26.308,DJF
2014,1,9,9,2014-9,-17.217,-8.195,,-16.681,DJF
2014,1,10,10,2014-10,-26.632,-9.853,,-25.153,DJF
2014,1,11,11,2014-11,-24.117,-9.410,,-24.486,DJF
2014,1,12,12,2014-12,-22.485,-9.123,,-21.490,DJF
2014,1,13,13,2014-13,-27.482,-10.002,,-25.412,DJF
2014,1,14,14,2014-14,-27.880,-10.072,,-26.059,DJF
2014,1,15,15,2014-15,-31.048,-10.630,,-29.902,DJF
2014,1,16,16,2014-16,-25.875,-9.719,,-24.208,DJF
2014,1,17,17,2014-17,-26.812,-9.884,,-23.969,DJF
2014,1,18,18,2014-18,-28.037,-10.100,,-26.139,DJF
2014,1,19,19,2014-19,-34.883,-11.305,,-32.899,DJF
2014,1,20,20,2014-20,-31.293,-10.673,,-29.723,DJF
2014,1,21,21,2014-21,-32.155,-10.825,,-30.719,DJF
2014,1,22,22,2014-22,-27.272,-9.965,,-25.880,DJF
2014,1,23,23,2014-23,-20.117,-8.706,,-18.802,DJF
2014,1,24,24,2014-24,-24.983,-9.562,,-23.381,DJF
2014,1,25,25,2014-25,-28.977,-10.265,,-26.487,DJF
2014,1,26,26,2014-26,-27.167,-9.947,,-25.910,DJF
2014,1,27,27,2014-27,-28.738,-10.223,,-27.533,DJF
2014,1,28,28,2014-28,-26.073,-9.754,,-25.303,DJF
2014,1,29,29,2014-29,-23.592,-9.318,,-22.884,DJF
2014,1,30,30,2014-30,-21.718,-8.988,,-20.763,DJF
2014,1,31,31,2014-31,-21.063,-8.872,,-19.947,DJF
2014,2,1,32,2014-32,-20.878,-9.199,,-20.206,DJF
2014,2,2,33,2014-33,-23.687,-9.618,,-22.207,DJF
2014,2,3,34,2014-34,-21.607,-9.307,,-20.285,DJF
2014,2,4,35,2014-35,-20.165,-9.092,,-19.120,DJF
2014,2,5,36,2014-36,-14.277,-8.212,,-13.973,DJF
2014,2,6,37,2014-37,-20.395,-9.126,,-18.254,DJF
2014,2,7,38,2014-38,-24.033,-9.670,,-21.709,DJF
2014,2,8,39,2014-39,-23.112,-9.532,,-22.386,DJF
2014,2,9,40,2014-40,-19.982,-9.065,,-19.339,DJF
2014,2,10,41,2014-41,-24.287,-9.708,,-22.804,DJF
2014,2,11,42,2014-42,-26.333,-10.013,,-24.476,DJF
2014,2,12,43,2014-43,-30.073,-10.572,,-28.060,DJF
2014,2,13,44,2014-44,-30.340,-10.612,,-28.319,DJF
2014,2,14,45,2014-45,-29.242,-10.448,,-26.985,DJF
2014,2,15,46,2014-46,-31.032,-10.715,,-28.698,DJF
2014,2,16,47,2014-47,-17.477,-8.690,,-16.741,DJF
2014,2,17,48,2014-48,-18.655,-8.866,,-17.786,DJF
2014,2,18,49,2014-49,-22.237,-9.402,,-20.200,DJF
2014,2,19,50,2014-50,-23.182,-9.543,,-22.400,DJF
2014,2,20,51,2014-51,-23.487,-9.588,,-22.950,DJF
2014,2,21,52,2014-52,-17.678,-8.721,,-17.740,DJF
2014,2,22,53,2014-53,-16.822,-8.593,,-17.360,DJF
2014,2,23,54,2014-54,-25.395,-9.873,,-25.100,DJF
2014,2,24,55,2014-55,-28.267,-10.302,,-27.580,DJF
2014,2,25,56,2014-56,-27.453,-10.181,,-26.720,DJF
2014,2,26,57,2014-57,-33.600,-11.099,,-32.670,DJF
2014,2,27,58,2014-58,-33.098,-11.024,,-31.880,DJF
2014,2,28,59,2014-59,-30.898,-10.695,,-30.160,DJF
2014,3,1,60,2014-60,-27.512,-9.548,,-26.650,MAM
2014,3,2,61,2014-61,-27.494,-9.545,,-26.470,MAM
2014,3,3,62,2014-62,-26.470,-9.373,,-26.290,MAM
2014,3,4,63,2014-63,-23.997,-8.958,,-22.380,MAM
2014,3,5,64,2014-64,-21.277,-8.502,,-20.220,MAM
2014,3,6,65,2014-65,-19.983,-8.285,,-20.350,MAM
2014,3,7,66,2014-66,-23.468,-8.870,,-23.200,MAM
2014,3,8,67,2014-67,-22.435,-8.696,,-22.480,MAM
2014,3,9,68,2014-68,-21.647,-8.564,,-21.120,MAM
2014,3,10,69,2014-69,-19.978,-8.284,,-20.610,MAM
2014,3,11,70,2014-70,-28.723,-9.751,,-28.270,MAM
2014,3,12,71,2014-71,-27.350,-9.521,,-25.950,MAM
2014,3,13,72,2014-72,-26.977,-9.458,,-25.240,MAM
2014,3,14,73,2014-73,-26.612,-9.397,,-25.390,MAM
2014,3,15,74,2014-74,-26.317,-9.348,,-26.390,MAM
2014,3,16,75,2014-75,-23.972,-8.954,,-22.290,MAM
2014,3,17,76,2014-76,-20.785,-8.419,,-20.580,MAM
2014,3,18,77,2014-77,-19.008,-8.121,,-18.960,MAM
2014,3,19,78,2014-78,-13.918,-7.267,,-12.770,MAM
2014,3,20,79,2014-79,-21.028,-8.460,,-20.850,MAM
2014,3,21,80,2014-80,-23.252,-8.833,,-22.940,MAM
2014,3,22,81,2014-81,-21.770,-8.585,,-20.920,MAM
2014,3,23,82,2014-82,-18.093,-7.968,,-16.701,MAM
2014,3,24,83,2014-83,-23.250,-8.833,,-22.157,MAM
2014,3,25,84,2014-84,-22.070,-8.635,,-20.395,MAM
2014,3,26,85,2014-85,-22.702,-8.741,,-21.968,MAM
2014,3,27,86,2014-86,-24.730,-9.081,,-22.197,MAM
2014,3,28,87,2014-87,-22.352,-8.682,,-20.425,MAM
2014,3,29,88,2014-88,-13.164,-7.141,,-12.251,MAM
2014,3,30,89,2014-89,-20.132,-8.310,,-19.489,MAM
2014,3,31,90,2014-90,-17.168,-7.812,,-17.110,MAM
2014,4,1,91,2014-91,-14.215,-4.862,,-10.877,MAM
2014,4,2,92,2014-92,-17.845,-5.642,,-16.811,MAM
2014,4,3,93,2014-93,-19.755,-6.052,,-18.085,MAM
